template_name,template_language,template_path,resolved_template_path,tool,iac_type,return_code,duration_s,issue_count,issue_index,issue_id,issue_message,issue_level,issue_location,issue_json,issue_status,error
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,6,CKV_AZURE_89,Ensure that Azure Cache for Redis disables public network access,,L234-L248,"{""id"": ""CKV_AZURE_89"", ""message"": ""Ensure that Azure Cache for Redis disables public network access"", ""level"": null, ""location"": ""L234-L248""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,7,CKV_AZURE_189,Ensure that Azure Key Vault disables public network access,,L254-L270,"{""id"": ""CKV_AZURE_189"", ""message"": ""Ensure that Azure Key Vault disables public network access"", ""level"": null, ""location"": ""L254-L270""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,8,CKV_AZURE_110,Ensure that key vault enables purge protection,,L254-L270,"{""id"": ""CKV_AZURE_110"", ""message"": ""Ensure that key vault enables purge protection"", ""level"": null, ""location"": ""L254-L270""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,9,CKV_AZURE_42,Ensure the key vault is recoverable,,L254-L270,"{""id"": ""CKV_AZURE_42"", ""message"": ""Ensure the key vault is recoverable"", ""level"": null, ""location"": ""L254-L270""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,10,CKV_AZURE_23,Ensure that 'Auditing' is set to 'On' for SQL servers,,L176-L186,"{""id"": ""CKV_AZURE_23"", ""message"": ""Ensure that 'Auditing' is set to 'On' for SQL servers"", ""level"": null, ""location"": ""L176-L186""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,11,CKV_AZURE_23,Ensure that 'Auditing' is set to 'On' for SQL servers,,L216-L228,"{""id"": ""CKV_AZURE_23"", ""message"": ""Ensure that 'Auditing' is set to 'On' for SQL servers"", ""level"": null, ""location"": ""L216-L228""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,12,CKV_AZURE_24,Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers,,L176-L186,"{""id"": ""CKV_AZURE_24"", ""message"": ""Ensure that 'Auditing' Retention is 'greater than 90 days' for SQL servers"", ""level"": null, ""location"": ""L176-L186""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,13,CKV_AZURE_25,Azure SQL Server threat detection alerts are enabled for all threat types,,L176-L186,"{""id"": ""CKV_AZURE_25"", ""message"": ""Azure SQL Server threat detection alerts are enabled for all threat types"", ""level"": null, ""location"": ""L176-L186""}",issue,
template_15170_main.bicep,bicep,data/bicep_collected_templates_new\template_15170_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15170_main.bicep,checkov,bicep,1,5.878,14,14,CKV_AZURE_25,Azure SQL Server threat detection alerts are enabled for all threat types,,L216-L228,"{""id"": ""CKV_AZURE_25"", ""message"": ""Azure SQL Server threat detection alerts are enabled for all threat types"", ""level"": null, ""location"": ""L216-L228""}",issue,
template_15475_main.bicep,bicep,data/bicep_collected_templates_new\template_15475_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_15475_main.bicep,checkov,bicep,0,9.125,0,,,,,,,no_issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,1,CKV_AZURE_17,Ensure the web app has 'Client Certificates (Incoming client certificates)' set,,L2-L10,"{""id"": ""CKV_AZURE_17"", ""message"": ""Ensure the web app has 'Client Certificates (Incoming client certificates)' set"", ""level"": null, ""location"": ""L2-L10""}",issue,
template_16044_main.bicep,bicep,data/bicep_collected_templates_new\template_16044_main.bicep,D:\Personal Storage\1 - PhD\0_Projects\1_IR\code\data\bicep_collected_templates_new\template_16044_main.bicep,checkov,bicep,1,5.014,14,2,CKV_AZURE_78,Ensure FTP deployments are disabled,,L2-L10,"{""id"": ""CKV_AZURE_78"", ""message"": ""Ensure FTP deployments are disabled"", ""level"": null, ""location"": ""L2-L10""}",issue,
